agency,from_stop_id,to_stop_id,median_minutes,sample_count
municipal_bus,municipal_bus-1715,municipal_bus-1844,3.3,28
municipal_bus,municipal_bus-5190,municipal_bus-5191,2.4,1
municipal_bus,municipal_bus-1076,municipal_bus-2864,2.1,1
municipal_bus,municipal_bus-2864,municipal_bus-3400,2.2,1
municipal_bus,municipal_bus-2353,municipal_bus-1399,2.2,8
municipal_bus,municipal_bus-1399,municipal_bus-2354,1.8,17
municipal_bus,municipal_bus-2354,municipal_bus-1398,1.7,16
municipal_bus,municipal_bus-1398,municipal_bus-1582,1.4,24
municipal_bus,municipal_bus-1582,municipal_bus-1583,1.5,24
municipal_bus,municipal_bus-1583,municipal_bus-1584,2.2,24
municipal_bus,municipal_bus-1584,municipal_bus-3543,2.3,16
municipal_bus,municipal_bus-3543,municipal_bus-3544,1.8,26
municipal_bus,municipal_bus-3544,municipal_bus-3545,2.9,21
municipal_bus,municipal_bus-3545,municipal_bus-3959,2.5,18
municipal_bus,municipal_bus-3959,municipal_bus-2174,4.7,4
municipal_bus,municipal_bus-2174,municipal_bus-2175,2.2,12
municipal_bus,municipal_bus-2175,municipal_bus-5735,1.8,11
municipal_bus,municipal_bus-5735,municipal_bus-2425,1.4,11
municipal_bus,municipal_bus-2425,municipal_bus-2426,1.7,11
municipal_bus,municipal_bus-2426,municipal_bus-3588,1.9,1
municipal_bus,municipal_bus-3588,municipal_bus-2180,1.8,4
municipal_bus,municipal_bus-2180,municipal_bus-2179,1.7,4
municipal_bus,municipal_bus-2179,municipal_bus-3488,1.1,1
municipal_bus,municipal_bus-3488,municipal_bus-3489,1.6,5
municipal_bus,municipal_bus-3489,municipal_bus-3490,1.3,6
municipal_bus,municipal_bus-3490,municipal_bus-3491,1.1,6
municipal_bus,municipal_bus-3491,municipal_bus-2124,1.4,6
municipal_bus,municipal_bus-2124,municipal_bus-2123,2.0,6
municipal_bus,municipal_bus-2123,municipal_bus-8390,1.8,3
municipal_bus,municipal_bus-8390,municipal_bus-2121,1.5,3
municipal_bus,municipal_bus-2121,municipal_bus-3496,1.2,6
municipal_bus,municipal_bus-3496,municipal_bus-4769,1.5,5
municipal_bus,municipal_bus-4769,municipal_bus-5732,1.5,2
municipal_bus,municipal_bus-5732,municipal_bus-4259,1.8,2
municipal_bus,municipal_bus-4259,municipal_bus-5568,1.6,5
municipal_bus,municipal_bus-5568,municipal_bus-2011,2.6,1
municipal_bus,municipal_bus-2011,municipal_bus-3584,1.5,6
municipal_bus,municipal_bus-3584,municipal_bus-3585,1.5,6
municipal_bus,municipal_bus-3585,municipal_bus-2016,1.8,6
municipal_bus,municipal_bus-2016,municipal_bus-2017,2.0,6
municipal_bus,municipal_bus-2017,municipal_bus-3586,2.3,6
municipal_bus,municipal_bus-3586,municipal_bus-1652,1.8,1
municipal_bus,municipal_bus-3692,municipal_bus-3693,2.9,6
municipal_bus,municipal_bus-3693,municipal_bus-2215,1.7,7
municipal_bus,municipal_bus-2215,municipal_bus-2216,1.7,10
municipal_bus,municipal_bus-2216,municipal_bus-2217,1.8,10
municipal_bus,municipal_bus-2217,municipal_bus-2164,1.6,10
municipal_bus,municipal_bus-9235,municipal_bus-9237,1.5,3
municipal_bus,municipal_bus-9237,municipal_bus-9239,1.6,3
municipal_bus,municipal_bus-9239,municipal_bus-4255,1.9,1
municipal_bus,municipal_bus-4255,municipal_bus-4256,1.4,6
municipal_bus,municipal_bus-4256,municipal_bus-3072,1.8,6
municipal_bus,municipal_bus-3072,municipal_bus-3073,1.9,7
municipal_bus,municipal_bus-3073,municipal_bus-3074,1.5,7
municipal_bus,municipal_bus-3074,municipal_bus-3075,1.5,7
municipal_bus,municipal_bus-3075,municipal_bus-3076,1.5,8
municipal_bus,municipal_bus-3076,municipal_bus-3077,1.7,8
municipal_bus,municipal_bus-3077,municipal_bus-3078,1.7,9
municipal_bus,municipal_bus-3078,municipal_bus-3079,1.6,9
municipal_bus,municipal_bus-2881,municipal_bus-3080,1.7,2
municipal_bus,municipal_bus-3080,municipal_bus-3081,2.0,4
municipal_bus,municipal_bus-3081,municipal_bus-2148,1.4,4
municipal_bus,municipal_bus-2148,municipal_bus-2149,1.3,16
municipal_bus,municipal_bus-2149,municipal_bus-2150,1.6,16
municipal_bus,municipal_bus-2150,municipal_bus-3907,1.6,10
municipal_bus,municipal_bus-3907,municipal_bus-2152,1.3,10
municipal_bus,municipal_bus-2152,municipal_bus-2153,1.5,15
municipal_bus,municipal_bus-3812,municipal_bus-1848,1.9,8
municipal_bus,municipal_bus-1848,municipal_bus-1720,1.9,35
municipal_bus,municipal_bus-1720,municipal_bus-3173,1.8,22
municipal_bus,municipal_bus-3173,municipal_bus-2158,1.9,22
municipal_bus,municipal_bus-2158,municipal_bus-2159,1.6,36
municipal_bus,municipal_bus-2159,municipal_bus-1125,1.9,18
municipal_bus,municipal_bus-1125,municipal_bus-1126,1.1,29
municipal_bus,municipal_bus-1126,municipal_bus-1127,1.5,26
municipal_bus,municipal_bus-8519,municipal_bus-3692,1.3,2
municipal_bus,municipal_bus-3692,municipal_bus-3599,1.9,3
municipal_bus,municipal_bus-3599,municipal_bus-3598,1.3,7
municipal_bus,municipal_bus-3598,municipal_bus-3963,1.5,7
municipal_bus,municipal_bus-3963,municipal_bus-3964,2.1,7
municipal_bus,municipal_bus-3964,municipal_bus-3539,1.5,7
municipal_bus,municipal_bus-3539,municipal_bus-3230,1.3,7
municipal_bus,municipal_bus-3122,municipal_bus-3121,2.0,2
municipal_bus,municipal_bus-3121,municipal_bus-3120,1.6,2
municipal_bus,municipal_bus-3120,municipal_bus-9323,1.1,1
municipal_bus,municipal_bus-9323,municipal_bus-3119,1.3,1
municipal_bus,municipal_bus-3119,municipal_bus-9321,1.4,1
municipal_bus,municipal_bus-9321,municipal_bus-9319,1.5,1
municipal_bus,municipal_bus-9319,municipal_bus-9317,1.6,1
municipal_bus,municipal_bus-9317,municipal_bus-9325,1.9,1
municipal_bus,municipal_bus-9325,municipal_bus-9315,1.5,1
municipal_bus,municipal_bus-9315,municipal_bus-9313,1.8,1
municipal_bus,municipal_bus-9313,municipal_bus-9311,1.8,1
municipal_bus,municipal_bus-9311,municipal_bus-9309,1.9,1
municipal_bus,municipal_bus-9309,municipal_bus-9307,2.3,1
municipal_bus,municipal_bus-9307,municipal_bus-9305,2.5,1
municipal_bus,municipal_bus-9305,municipal_bus-4069,3.4,1
municipal_bus,municipal_bus-4069,municipal_bus-4068,1.8,2
municipal_bus,municipal_bus-4068,municipal_bus-4829,1.9,2
municipal_bus,municipal_bus-4829,municipal_bus-4813,3.1,2
municipal_bus,municipal_bus-4813,municipal_bus-4067,1.8,2
municipal_bus,municipal_bus-4067,municipal_bus-4812,1.0,4
municipal_bus,municipal_bus-4812,municipal_bus-5661,2.0,4
municipal_bus,municipal_bus-5661,municipal_bus-4811,1.1,4
municipal_bus,municipal_bus-4811,municipal_bus-5662,1.4,4
municipal_bus,municipal_bus-5662,municipal_bus-4810,4.0,4
municipal_bus,municipal_bus-4810,municipal_bus-4809,3.5,4
municipal_bus,municipal_bus-4809,municipal_bus-5968,1.7,4
municipal_bus,municipal_bus-5968,municipal_bus-4808,1.7,4
municipal_bus,municipal_bus-4808,municipal_bus-4065,3.6,3
municipal_bus,municipal_bus-4065,municipal_bus-4807,1.2,3
municipal_bus,municipal_bus-4807,municipal_bus-5966,1.3,4
municipal_bus,municipal_bus-5966,municipal_bus-5748,1.4,4
municipal_bus,municipal_bus-5748,municipal_bus-4806,1.7,4
municipal_bus,municipal_bus-4806,municipal_bus-5964,1.4,4
municipal_bus,municipal_bus-5964,municipal_bus-5658,1.7,4
municipal_bus,municipal_bus-5658,municipal_bus-5962,1.2,4
municipal_bus,municipal_bus-5962,municipal_bus-5960,1.3,4
municipal_bus,municipal_bus-5960,municipal_bus-4805,1.2,4
municipal_bus,municipal_bus-4805,municipal_bus-4064,2.3,4
municipal_bus,municipal_bus-5659,municipal_bus-5636,1.3,3
municipal_bus,municipal_bus-5065,municipal_bus-4525,2.2,4
municipal_bus,municipal_bus-4525,municipal_bus-4524,2.3,4
municipal_bus,municipal_bus-4524,municipal_bus-4523,1.7,4
municipal_bus,municipal_bus-4523,municipal_bus-4522,2.0,4
municipal_bus,municipal_bus-4522,municipal_bus-4521,2.0,6
municipal_bus,municipal_bus-4521,municipal_bus-4520,1.8,6
municipal_bus,municipal_bus-4520,municipal_bus-4062,1.6,6
municipal_bus,municipal_bus-4062,municipal_bus-3333,2.1,4
municipal_bus,municipal_bus-3334,municipal_bus-3335,2.4,11
municipal_bus,municipal_bus-3335,municipal_bus-3336,2.6,12
municipal_bus,municipal_bus-3336,municipal_bus-3337,2.1,12
municipal_bus,municipal_bus-3337,municipal_bus-3338,1.4,12
municipal_bus,municipal_bus-3338,municipal_bus-3256,2.7,11
municipal_bus,municipal_bus-3256,municipal_bus-3340,2.2,8
municipal_bus,municipal_bus-3340,municipal_bus-3254,2.2,7
municipal_bus,municipal_bus-3254,municipal_bus-3253,2.1,7
municipal_bus,municipal_bus-3253,municipal_bus-2867,1.3,7
municipal_bus,municipal_bus-2867,municipal_bus-2866,2.1,5
municipal_bus,municipal_bus-1720,municipal_bus-2157,1.8,14
municipal_bus,municipal_bus-2157,municipal_bus-2158,1.9,13
municipal_bus,municipal_bus-2159,municipal_bus-1077,2.2,14
municipal_bus,municipal_bus-2866,municipal_bus-2867,2.1,6
municipal_bus,municipal_bus-2867,municipal_bus-3253,1.3,6
municipal_bus,municipal_bus-3253,municipal_bus-3254,2.1,6
municipal_bus,municipal_bus-3254,municipal_bus-3255,2.3,6
municipal_bus,municipal_bus-3255,municipal_bus-3256,2.1,7
municipal_bus,municipal_bus-3259,municipal_bus-3260,3.4,10
municipal_bus,municipal_bus-3260,municipal_bus-3261,1.8,12
municipal_bus,municipal_bus-3261,municipal_bus-3262,1.6,12
municipal_bus,municipal_bus-3262,municipal_bus-4062,1.8,4
municipal_bus,municipal_bus-4062,municipal_bus-4520,1.6,7
municipal_bus,municipal_bus-4520,municipal_bus-4521,1.8,7
municipal_bus,municipal_bus-4521,municipal_bus-4522,2.0,7
municipal_bus,municipal_bus-4522,municipal_bus-4523,2.0,4
municipal_bus,municipal_bus-4523,municipal_bus-4524,1.7,4
municipal_bus,municipal_bus-4524,municipal_bus-4525,2.3,4
municipal_bus,municipal_bus-4525,municipal_bus-4063,1.7,4
municipal_bus,municipal_bus-4063,municipal_bus-4804,2.2,9
municipal_bus,municipal_bus-4804,municipal_bus-5659,1.2,3
municipal_bus,municipal_bus-5659,municipal_bus-4064,1.4,5
municipal_bus,municipal_bus-4064,municipal_bus-4805,2.3,4
municipal_bus,municipal_bus-4805,municipal_bus-5960,1.2,4
municipal_bus,municipal_bus-5960,municipal_bus-5962,1.3,4
municipal_bus,municipal_bus-5962,municipal_bus-5658,1.2,4
municipal_bus,municipal_bus-5658,municipal_bus-5964,1.7,4
municipal_bus,municipal_bus-5964,municipal_bus-4806,1.4,4
municipal_bus,municipal_bus-4806,municipal_bus-5665,1.8,4
municipal_bus,municipal_bus-5665,municipal_bus-5966,1.3,4
municipal_bus,municipal_bus-5966,municipal_bus-4807,1.3,4
municipal_bus,municipal_bus-4807,municipal_bus-4065,1.2,3
municipal_bus,municipal_bus-4065,municipal_bus-4808,3.6,3
municipal_bus,municipal_bus-4808,municipal_bus-5968,1.7,4
municipal_bus,municipal_bus-5968,municipal_bus-4809,1.7,4
municipal_bus,municipal_bus-4809,municipal_bus-4810,3.5,4
municipal_bus,municipal_bus-4810,municipal_bus-5662,4.0,4
municipal_bus,municipal_bus-5662,municipal_bus-4811,1.4,4
municipal_bus,municipal_bus-4811,municipal_bus-5661,1.1,4
municipal_bus,municipal_bus-5661,municipal_bus-4812,2.0,4
municipal_bus,municipal_bus-4812,municipal_bus-4067,1.0,4
municipal_bus,municipal_bus-4067,municipal_bus-4813,1.8,2
municipal_bus,municipal_bus-4813,municipal_bus-4829,3.1,2
municipal_bus,municipal_bus-4829,municipal_bus-4068,1.9,2
municipal_bus,municipal_bus-4068,municipal_bus-4069,1.8,2
municipal_bus,municipal_bus-4069,municipal_bus-9305,3.4,1
municipal_bus,municipal_bus-9305,municipal_bus-9307,2.5,1
municipal_bus,municipal_bus-9307,municipal_bus-9309,2.3,1
municipal_bus,municipal_bus-9309,municipal_bus-9311,1.9,1
municipal_bus,municipal_bus-9311,municipal_bus-9313,1.8,1
municipal_bus,municipal_bus-9313,municipal_bus-9315,1.8,1
municipal_bus,municipal_bus-9315,municipal_bus-9325,1.5,1
municipal_bus,municipal_bus-9325,municipal_bus-9317,1.9,1
municipal_bus,municipal_bus-9317,municipal_bus-9319,1.6,1
municipal_bus,municipal_bus-9319,municipal_bus-9321,1.5,1
municipal_bus,municipal_bus-9321,municipal_bus-3119,1.4,1
municipal_bus,municipal_bus-3119,municipal_bus-9323,1.3,1
municipal_bus,municipal_bus-9323,municipal_bus-3120,1.1,1
municipal_bus,municipal_bus-3120,municipal_bus-3121,1.6,2
municipal_bus,municipal_bus-3121,municipal_bus-3122,2.0,2
municipal_bus,municipal_bus-8728,municipal_bus-4516,2.4,1
municipal_bus,municipal_bus-4516,municipal_bus-4081,3.9,1
municipal_bus,municipal_bus-4081,municipal_bus-4080,1.5,3
municipal_bus,municipal_bus-4080,municipal_bus-5300,2.6,1
municipal_bus,municipal_bus-5300,municipal_bus-4515,1.9,1
municipal_bus,municipal_bus-3079,municipal_bus-3166,1.3,4
municipal_bus,municipal_bus-3166,municipal_bus-2145,1.8,4
municipal_bus,municipal_bus-2150,municipal_bus-2152,2.1,2
municipal_bus,municipal_bus-2866,municipal_bus-2150,2.2,2
municipal_bus,municipal_bus-2236,municipal_bus-2237,1.4,14
municipal_bus,municipal_bus-2237,municipal_bus-2145,1.7,17
municipal_bus,municipal_bus-2145,municipal_bus-3166,1.8,4
municipal_bus,municipal_bus-3072,municipal_bus-4275,2.7,1
municipal_bus,municipal_bus-4276,municipal_bus-4277,1.8,6
municipal_bus,municipal_bus-4277,municipal_bus-4278,2.1,4
municipal_bus,municipal_bus-4278,municipal_bus-4279,2.0,5
municipal_bus,municipal_bus-4279,municipal_bus-4280,1.9,6
municipal_bus,municipal_bus-4280,municipal_bus-4515,1.5,6
municipal_bus,municipal_bus-4515,municipal_bus-7065,2.0,1
municipal_bus,municipal_bus-7065,municipal_bus-4080,2.5,1
municipal_bus,municipal_bus-4081,municipal_bus-4516,3.9,1
municipal_bus,municipal_bus-4516,municipal_bus-8728,2.4,1
municipal_bus,municipal_bus-9995,municipal_bus-8205,1.6,1
municipal_bus,municipal_bus-8205,municipal_bus-8203,1.3,1
municipal_bus,municipal_bus-8203,municipal_bus-8201,1.3,1
municipal_bus,municipal_bus-8201,municipal_bus-8199,1.6,1
municipal_bus,municipal_bus-8199,municipal_bus-8197,1.0,1
municipal_bus,municipal_bus-8197,municipal_bus-8195,1.5,1
municipal_bus,municipal_bus-8195,municipal_bus-8193,1.4,1
municipal_bus,municipal_bus-8193,municipal_bus-8191,1.3,1
municipal_bus,municipal_bus-8191,municipal_bus-9191,2.0,1
municipal_bus,municipal_bus-9191,municipal_bus-4077,1.4,1
municipal_bus,municipal_bus-4077,municipal_bus-4527,1.4,1
municipal_bus,municipal_bus-4527,municipal_bus-4526,1.4,1
municipal_bus,municipal_bus-4804,municipal_bus-4526,1.2,4
municipal_bus,municipal_bus-4526,municipal_bus-4527,1.4,1
municipal_bus,municipal_bus-4527,municipal_bus-4077,1.4,1
municipal_bus,municipal_bus-4077,municipal_bus-9191,1.4,1
municipal_bus,municipal_bus-9191,municipal_bus-8191,2.0,1
municipal_bus,municipal_bus-8191,municipal_bus-8193,1.3,1
municipal_bus,municipal_bus-8193,municipal_bus-8195,1.4,1
municipal_bus,municipal_bus-8195,municipal_bus-8197,1.5,1
municipal_bus,municipal_bus-8197,municipal_bus-8199,1.0,1
municipal_bus,municipal_bus-8199,municipal_bus-8201,1.6,1
municipal_bus,municipal_bus-8201,municipal_bus-8203,1.3,1
municipal_bus,municipal_bus-8203,municipal_bus-8205,1.3,1
municipal_bus,municipal_bus-8205,municipal_bus-9994,1.6,1
municipal_bus,municipal_bus-4278,municipal_bus-5970,1.1,2
municipal_bus,municipal_bus-5970,municipal_bus-5301,1.8,2
municipal_bus,municipal_bus-4275,municipal_bus-5744,1.8,1
municipal_bus,municipal_bus-5744,municipal_bus-3072,1.6,3
municipal_bus,municipal_bus-2145,municipal_bus-2239,2.3,6
municipal_bus,municipal_bus-2239,municipal_bus-1329,1.9,17
municipal_bus,municipal_bus-3072,municipal_bus-5745,1.7,3
municipal_bus,municipal_bus-5745,municipal_bus-4275,1.7,2
municipal_bus,municipal_bus-4277,municipal_bus-5970,1.7,2
municipal_bus,municipal_bus-5970,municipal_bus-4278,1.1,1
municipal_bus,municipal_bus-4515,municipal_bus-4063,1.8,5
municipal_bus,municipal_bus-2671,municipal_bus-2672,2.0,20
municipal_bus,municipal_bus-2672,municipal_bus-2673,1.6,20
municipal_bus,municipal_bus-2673,municipal_bus-2674,2.2,20
municipal_bus,municipal_bus-2674,municipal_bus-1073,1.5,24
municipal_bus,municipal_bus-1074,municipal_bus-1075,3.4,52
municipal_bus,municipal_bus-6175,municipal_bus-6173,2.2,2
municipal_bus,municipal_bus-6173,municipal_bus-8609,2.2,2
municipal_bus,municipal_bus-8609,municipal_bus-8608,2.5,2
municipal_bus,municipal_bus-8608,municipal_bus-8606,2.3,2
municipal_bus,municipal_bus-8606,municipal_bus-8603,3.1,2
municipal_bus,municipal_bus-8603,municipal_bus-8602,2.1,2
municipal_bus,municipal_bus-8602,municipal_bus-8600,1.8,2
municipal_bus,municipal_bus-8600,municipal_bus-8598,3.5,2
municipal_bus,municipal_bus-8598,municipal_bus-8595,3.2,2
municipal_bus,municipal_bus-8595,municipal_bus-8593,2.2,2
municipal_bus,municipal_bus-8593,municipal_bus-8591,1.9,2
municipal_bus,municipal_bus-8591,municipal_bus-8589,2.6,2
municipal_bus,municipal_bus-8589,municipal_bus-8587,1.6,2
municipal_bus,municipal_bus-8587,municipal_bus-8585,3.5,2
municipal_bus,municipal_bus-8585,municipal_bus-8584,2.4,2
municipal_bus,municipal_bus-8584,municipal_bus-8581,2.5,2
municipal_bus,municipal_bus-8581,municipal_bus-8580,2.7,2
municipal_bus,municipal_bus-8580,municipal_bus-8577,2.0,2
municipal_bus,municipal_bus-8577,municipal_bus-8576,1.9,2
municipal_bus,municipal_bus-8576,municipal_bus-8573,1.8,2
municipal_bus,municipal_bus-8573,municipal_bus-8571,2.7,2
municipal_bus,municipal_bus-8571,municipal_bus-8569,2.3,2
municipal_bus,municipal_bus-8569,municipal_bus-8567,1.8,2
municipal_bus,municipal_bus-8567,municipal_bus-8566,3.0,2
municipal_bus,municipal_bus-8566,municipal_bus-8564,3.4,2
municipal_bus,municipal_bus-8564,municipal_bus-8562,1.8,2
municipal_bus,municipal_bus-8562,municipal_bus-8559,3.2,2
municipal_bus,municipal_bus-8559,municipal_bus-3140,3.4,2
municipal_bus,municipal_bus-3143,municipal_bus-3101,2.8,4
municipal_bus,municipal_bus-3092,municipal_bus-5224,1.9,3
municipal_bus,municipal_bus-5224,municipal_bus-4071,2.7,3
municipal_bus,municipal_bus-4071,municipal_bus-4072,1.4,2
municipal_bus,municipal_bus-4072,municipal_bus-4073,1.3,2
municipal_bus,municipal_bus-4073,municipal_bus-4074,1.5,2
municipal_bus,municipal_bus-4074,municipal_bus-4075,1.5,2
municipal_bus,municipal_bus-4075,municipal_bus-4076,1.6,2
municipal_bus,municipal_bus-4076,municipal_bus-2712,2.8,2
municipal_bus,municipal_bus-2712,municipal_bus-2713,1.4,6
municipal_bus,municipal_bus-2713,municipal_bus-2714,2.9,9
municipal_bus,municipal_bus-2714,municipal_bus-2239,1.5,9
municipal_bus,municipal_bus-2239,municipal_bus-1310,1.8,4
municipal_bus,municipal_bus-1310,municipal_bus-2144,1.8,8
municipal_bus,municipal_bus-2144,municipal_bus-2714,1.5,9
municipal_bus,municipal_bus-2714,municipal_bus-2947,3.0,9
municipal_bus,municipal_bus-2947,municipal_bus-2712,1.6,6
municipal_bus,municipal_bus-2712,municipal_bus-4076,2.8,2
municipal_bus,municipal_bus-4076,municipal_bus-4075,1.6,2
municipal_bus,municipal_bus-4075,municipal_bus-4074,1.5,2
municipal_bus,municipal_bus-4074,municipal_bus-4073,1.5,2
municipal_bus,municipal_bus-4073,municipal_bus-4072,1.3,2
municipal_bus,municipal_bus-4072,municipal_bus-4071,1.4,2
municipal_bus,municipal_bus-4071,municipal_bus-4425,2.9,3
municipal_bus,municipal_bus-4425,municipal_bus-3092,1.5,3
municipal_bus,municipal_bus-3092,municipal_bus-3093,1.8,9
municipal_bus,municipal_bus-3093,municipal_bus-3094,2.2,9
municipal_bus,municipal_bus-3094,municipal_bus-3095,2.6,9
municipal_bus,municipal_bus-3095,municipal_bus-3096,2.1,11
municipal_bus,municipal_bus-3096,municipal_bus-3097,2.1,11
municipal_bus,municipal_bus-3097,municipal_bus-3098,2.8,11
municipal_bus,municipal_bus-3098,municipal_bus-3146,1.6,10
municipal_bus,municipal_bus-3146,municipal_bus-3145,2.6,10
municipal_bus,municipal_bus-3145,municipal_bus-8681,1.3,6
municipal_bus,municipal_bus-8681,municipal_bus-3101,2.3,6
municipal_bus,municipal_bus-3101,municipal_bus-3102,3.1,4
municipal_bus,municipal_bus-3102,municipal_bus-3103,1.6,8
municipal_bus,municipal_bus-3103,municipal_bus-3104,1.8,8
municipal_bus,municipal_bus-3104,municipal_bus-4846,2.8,2
municipal_bus,municipal_bus-4846,municipal_bus-8559,2.5,2
municipal_bus,municipal_bus-8559,municipal_bus-8561,3.2,2
municipal_bus,municipal_bus-8561,municipal_bus-8563,2.0,2
municipal_bus,municipal_bus-8563,municipal_bus-8565,3.2,2
municipal_bus,municipal_bus-8565,municipal_bus-8567,3.0,2
municipal_bus,municipal_bus-8567,municipal_bus-8569,1.8,2
municipal_bus,municipal_bus-8569,municipal_bus-8571,2.3,2
municipal_bus,municipal_bus-8571,municipal_bus-8573,2.7,2
municipal_bus,municipal_bus-8573,municipal_bus-8575,1.9,2
municipal_bus,municipal_bus-8575,municipal_bus-8577,1.7,2
municipal_bus,municipal_bus-8577,municipal_bus-8579,2.1,2
municipal_bus,municipal_bus-8579,municipal_bus-8581,2.6,2
municipal_bus,municipal_bus-8581,municipal_bus-8583,2.4,2
municipal_bus,municipal_bus-8583,municipal_bus-8585,2.4,2
municipal_bus,municipal_bus-8585,municipal_bus-8587,3.5,2
municipal_bus,municipal_bus-8587,municipal_bus-8589,1.6,2
municipal_bus,municipal_bus-8589,municipal_bus-8591,2.6,2
municipal_bus,municipal_bus-8591,municipal_bus-8593,1.9,2
municipal_bus,municipal_bus-8593,municipal_bus-8595,2.2,2
municipal_bus,municipal_bus-8595,municipal_bus-8597,3.3,2
municipal_bus,municipal_bus-8597,municipal_bus-8599,3.6,2
municipal_bus,municipal_bus-8599,municipal_bus-8601,1.7,2
